Brand,Variety,Style,Country,Stars,Top_Ten,Style_Missing,Review #,Review #,Review #
JML,Braised Beef Noodles,Pack,China,4,"
",0,0.49941837921675064,-0.002014012718224492,7.162397497355718
Sau Tao,QQ Scallop Seafood Vermicelli,Bowl,Hong Kong,3.75,"
",0,0.49903063202791775,-0.0033566878637074867,7.161622002939187
Kimura,Kumamoto Tonkotsu Ramen,Pack,Japan,5,"
",0,0.49864288483908487,-0.0046993630091904815,7.160845906664299
Batchelors,Super Noodles Roast Beef & Onion Flavour,Pack,UK,3.25,"
",0,0.49825513765025203,-0.006042038154673476,7.160069207596127
Lucky Me!,Supreme Chow Mein Seafood Flavor Instant Stir-Fried Noodles,Bowl,Philippines,3.25,"
",0,0.49786739046141915,-0.007384713300156471,7.1592919047975645
Thai Kitchen,Rice Noodle Cart Sweet Citrus Ginger,Tray,USA,4.25,"
",0,0.49747964327258626,-0.008727388445639465,7.158513997329321
Nongshim,Oolongmen Kimchi Cup Noodle Soup Mix,Cup,South Korea,4,"
",0,0.49709189608375337,-0.01007006359112246,7.157735484249907
Koka,Purple Wheat Noodles Aglio Olio,Pack,Singapore,2.75,"
",0,0.4967041488949205,-0.011412738736605454,7.1569563646156364
Tokachimen Koubou,Jet Black Sesame Oil Pork Tonkotsu,Bowl,Japan,2.25,"
",0,0.4963164017060876,-0.01275541388208845,7.156176637480615
Deshome,Sun Dried Noodle Chlorella Powder Noodle With Curry Sauce,Pack,Taiwan,5,"
",0,0.4959286545172547,-0.014098089027571445,7.155396301896734
Ko-Lee,Instant Noodles Mixed Vegetable,Pack,UK,3.5,"
",0,0.4955409073284218,-0.015440764173054438,7.154615356913663
Ottogi,Ppushu Ppushu Noodle Snack Bulgogi Flavor,Pack,South Korea,3.25,"
",0,0.49515316013958893,-0.016783439318537433,7.153833801578843
Vifon,Mì Gà Tìm Chua Cay Hot & Sour Chicken Flavor Instant Noodles,Pack,Vietnam,2,"
",0,0.4947654129507561,-0.01812611446402043,7.15305163493748
Adabi,Mi Bandung Prawn Mee,Pack,Malaysia,4.25,"
",0,0.4943776657619232,-0.019468789609503424,7.152268856032539
Wu-Mu,Ramen With Stewed Pork Flavor,Pack,Taiwan,4.5,"
",0,0.4939899185730903,-0.02081146475498642,7.151485463904735
Wu-Mu,Shiitake Flavor Spinach Ramen,Pack,Taiwan,3.75,"
",0,0.49360217138425744,-0.02215413990046941,7.150701457592526
Sainsbury's,Basics Instant Noodles Chicken Curry Flavour,Pack,UK,3.25,"
",0,0.49321442419542455,-0.023496815045952406,7.149916836132109
Samyang Foods,Baked Noodle Spicy Grilled Beef Ramyun,Pack,South Korea,3.5,"
",0,0.49282667700659166,-0.0248394901914354,7.149131598557407
Prima Taste,Singapore Chilli Crab La Mian,Pack,Singapore,5,2014 #8,0,0.4924389298177588,-0.026182165336918396,7.148345743900068
Ko-Lee,Instant Noodles Taste Sensations Creamy Shrimp Tom Yum Flavour,Pack,UK,5,"
",0,0.4920511826289259,-0.02752484048240139,7.147559271189454
Chewy,Rice Vermicelli Scallop With XO Sauce Flavour,Pack,Hong Kong,2.5,"
",0,0.49166343544009306,-0.028867515627884387,7.146772179452637
Wu-Mu,Dried Noodle With Jah Jan Sauce,Pack,Taiwan,3.25,"
",0,0.49127568825126017,-0.030210190773367382,7.1459844677143876
ABC,Mi Cup Rasa Soto Ayam Chicken Soto Flavour,Cup,Indonesia,3.75,"
",0,0.4908879410624273,-0.03155286591885038,7.145196134997171
ABC,Selera Pedas Mi Goreng Cup Rasa Gulai Ayam Pedas Hot Gulai Chicken,Cup,Indonesia,4,"
",0,0.4905001938735944,-0.03289554106433337,7.144407180321139
ABC,Rasa Ayam Bawang Chicken Onion Flavour,Cup,Indonesia,3.75,"
",0,0.4901124466847615,-0.03423821620981637,7.143617602704121
ABC,Selera Pedas Mi Goreng Cup Rasa Ayam Pedas Limau Hot Chicken Lemon Flavour,Cup,Indonesia,4.25,"
",0,0.4897246994959286,-0.035580891355299356,7.142827401161621
Nissin,Cup Noodle Curry X Gunpla RX-78-2 Gundam,Cup,Japan,4.25,"
",0,0.48933695230709573,-0.03692356650078235,7.142036574706803
ABC,Mi Cup Rasa Kari Ayam Chicken Curry Flavour,Cup,Indonesia,3.75,"
",0,0.48894920511826284,-0.038266241646265346,7.141245122350491
Eat & Go,Rasa Baso Sapi Meat Ball Mi Instan Cup,Cup,Indonesia,3.75,"
",0,0.48856145792943,-0.03960891679174834,7.140453043101158
ABC,Mi Goreng Pangsit Fried Noodle With Dumpling,Pack,Indonesia,5,"
",0,0.4881737107405971,-0.04095159193723134,7.13966033596492
Eat & Go,Chicken Onion Mi Instan Cup,Cup,Indonesia,3.75,"
",0,0.48778596355176423,-0.04229426708271433,7.138866999945524
President,Mi Goreng Rasa Ayam Chicken Flavoured Fried Noodle,Pack,Indonesia,4.5,"
",0,0.48739821636293135,-0.04363694222819733,7.138073034044347
ABC,Mi Goreng Spesial Special Fried Noodle,Cup,Indonesia,4,"
",0,0.48701046917409846,-0.04497961737368032,7.1372784372603855
Eat & Go,Curry Chicken Mi Instan Cup,Cup,Indonesia,4.25,"
",0,0.48662272198526557,-0.04632229251916332,7.136483208590247
Thai Choice,Instant Noodles Shrimp Flavour,Cup,Thailand,3.25,"
",0,0.4862349747964327,-0.04766496766464631,7.135687347028144
Four Seas,Sesame Oil Chicken Flavour Instant Noodle,Bowl,Hong Kong,2.75,"
",0,0.4858472276075998,-0.04900764281012931,7.134890851565884
Nissin,Chow Mein Teriyaki Chicken Flavor Chow Mein Noodles,Tray,USA,3.75,"
",0,0.4854594804187669,-0.0503503179556123,7.134093721192866
Tesco,Instant Noodles Chow Mein Flavour,Pack,UK,2.25,"
",0,0.4850717332299341,-0.0516929931010953,7.133295954896068
Mama,Instant Noodles Tom Saab Flavour,Pack,Thailand,3.5,"
",0,0.4846839860411012,-0.05303566824657829,7.132497551660044
Samyang Foods,三養라면 (Samyang Ramyun) (South Korean Version),Bowl,South Korea,3.75,"
",0,0.4842962388522683,-0.05437834339206128,7.1316985104669115
Nissin,Sabor A Pollo Sopa Con Fideos,Cup,Colombia,2.75,"
",0,0.4839084916634354,-0.05572101853754428,7.1308988302963465
Wu-Mu,Beef Flavour Tomato Ramen,Pack,Taiwan,4,"
",0,0.4835207444746025,-0.05706369368302727,7.130098510125578
Maruchan,I Want To Eat Ramen Pork Tonkotsu Flavor,Pack,Japan,4,"
",0,0.48313299728576964,-0.05840636882851027,7.129297548929373
Annie Chun's,Ramen House Chicken Vegetable Flavored Ramen,Pack,USA,4,"
",0,0.48274525009693675,-0.05974904397399326,7.1284959456800365
Sau Tao,Instant Noodle King Abalone & Chicken Flavoured,Pack,Hong Kong,3.5,"
",0,0.48235750290810386,-0.06109171911947626,7.1276936993473985
Unif,Unif-100 Pickled Cayenne Flavor Beef Ramen,Pack,China,3.75,"
",0,0.48196975571927103,-0.06243439426495925,7.126890808898808
Nissin,Demae Rice Vermicelli Chicken Flavour Instant Rice Vermicelli With Soup Base,Pack,Hong Kong,1.75,"
",0,0.48158200853043814,-0.06377706941044224,7.126087273299125
Thai Pavilion,Garlic Chili Instant Rice Noodles & Sauce,Tray,USA,4,"
",0,0.48119426134160526,-0.06511974455592524,7.1252830915107115
Nissin,Donbei Kansai Soy Sauce Flavor Udon,Pack,Japan,3.75,"
",0,0.48080651415277237,-0.06646241970140823,7.124478262493424
Maggi,Big Kari Perencah (Big Curry Flavor) 2 Minute Noodles,Pack,Malaysia,4,"
",0,0.4804187669639395,-0.06780509484689123,7.123672785204607
SuperMi,Rasa Ayam Spesial,Pack,Indonesia,4,"
",0,0.4800310197751066,-0.06914776999237422,7.122866658599083
Sapporo Ichiban,Sesame Ramen,Pack,Japan,5,"
",0,0.4796432725862737,-0.07049044513785722,7.122059881629142
Mama,Instant Noodles Creamy Tom Yum Minced Pork Flavour,Pack,Thailand,3.5,"
",0,0.4792555253974408,-0.07183312028334021,7.121252453244542
Emart,Dare You Habanero Ramyun,Cup,South Korea,3.25,"
",0,0.478867778208608,-0.07317579542882321,7.1204443723924875
Nissin,Demae Ramen Miso Tonkotsu Artificial Pork Flavor Ramen Noodle,Pack,Hong Kong,3.75,"
",0,0.4784800310197751,-0.0745184705743062,7.119635638017636
Sainsbury's,Barbecue Beef Flavour Instant Noodles,Pack,UK,2.75,"
",0,0.4780922838309422,-0.0758611457197892,7.118826249062078
Nissin,Sabor A Pollo Sopa Instantánea Con Fideos,Pack,Colombia,3.25,"
",0,0.4777045366421093,-0.0772038208652722,7.1180162044653335
GaGa,Mie Gepeng Kuah Rasa Ayam Bawang Pedas,Pack,Indonesia,3.25,"
",0,0.47731678945327644,-0.07854649601075518,7.117205503164344
A-Sha Dry Noodle,Instant Noodle Shallot Flavor,Pack,Taiwan,3.75,"
",0,0.47692904226444355,-0.07988917115623818,7.116394144093465
Saji,Sajimee Original Soto Soup Flavor,Pack,Malaysia,4,"
",0,0.47654129507561066,-0.08123184630172117,7.115582126184454
Kumamoto,Tonkotsu Ramen MEGA Dragon,Pack,Japan,2.5,"
",0,0.4761535478867778,-0.08257452144720417,7.114769448366463
Maruchan,Seimen Japanese Instant Ramen Noodles Shio Aji,Pack,Japan,3.75,"
",0,0.4757658006979449,-0.08391719659268716,7.113956109566034
Mr. Noodles,Chicken Kimchi Oriental Style Noodles With Soup Base,Bowl,Canada,0.5,"
",0,0.47537805350911205,-0.08525987173817016,7.113142108707088
Master Kong,Artificial Braised Beef Flavor Instant Noodle,Bowl,China,3.75,"
",0,0.47499030632027917,-0.08660254688365315,7.112327444710911
Nissin,Pan Asian Kitchen Sweet & Sour Chicken Flavor Ramen Noodles,Tray,USA,3.75,"
",0,0.4746025591314463,-0.08794522202913616,7.111512116496157
HoMyeonDang,Premium Noodle House Seafood Ramyun,Pack,South Korea,4,"
",0,0.4742148119426134,-0.08928789717461914,7.110696122978827
Sawadee,Instant Noodles Prawn Oriental Flavour,Pack,Malaysia,2.5,"
",0,0.4738270647537805,-0.09063057232010215,7.1098794630722715
Nissin,Soba Classic Noodles With Japanese Yakisoba Sauce,Cup,Germany,3.75,"
",0,0.4734393175649476,-0.09197324746558513,7.109062135687172
ABC,Selera Pedas Hot Semur Chicken Flavour,Pack,Indonesia,4.5,"
",0,0.4730515703761147,-0.09331592261106814,7.108244139731541
Nissin,Ultraman Instant Noodle Pork Flavour,Cup,Japan,3,"
",0,0.47266382318728184,-0.09465859775655112,7.107425474110705
Tokyo Noodle,Mini Instant Noodle Spicy Flavor,Pack,Japan,3.5,"
",0,0.472276075998449,-0.09600127290203411,7.106606137727303
Sau Tao,Ho Fan Beef Soup Flavored,Pack,China,3.75,"
",0,0.4718883288096161,-0.09734394804751711,7.105786129481271
Doll,Hello Kitty Dim Sum Noodle Japanese Curry Flavour,Cup,Hong Kong,3.5,"
",0,0.47150058162078323,-0.0986866231930001,7.1049654482698426
Batchelors,Super Low Fat Noodles Chilli Chicken Flavour,Pack,UK,1,"
",0,0.47111283443195034,-0.1000292983384831,7.104144092987527
GaGa,Mi Instan Cup Milk Chicken Soup,Cup,Indonesia,4.75,"
",0,0.47072508724311746,-0.1013719734839661,7.103322062526113
Eat & Go,Rendang Beef Flavour Fried Instant Noodle,Cup,Indonesia,5,"
",0,0.47033734005428457,-0.1027146486294491,7.102499355774649
Nan Jie Cun,Hot -Dry Instant Noodles Chilli Flavour,Tray,China,0.5,"
",0,0.4699495928654517,-0.10405732377493208,7.101675971619444
Ruski,Instant Noodles Tom Yum Flavour,Pack,Thailand,3.5,"
",0,0.4695618456766188,-0.10539999892041509,7.10085190894405
Nissin,Demae Iccho Instant Noodle With Soup Base Artificial Chicken Flavour,Bowl,Hong Kong,3,"
",0,0.46917409848778596,-0.10674267406589807,7.10002716662926
A-Sha Dry Noodle,Hell Spicy Mala,Pack,Taiwan,4,"
",0,0.4687863512989531,-0.10808534921138108,7.099201743553092
Batchelors,Super Noodles Chicken Mushroom Flavour,Pack,UK,3.25,"
",0,0.4683986041101202,-0.10942802435686406,7.098375638590786
Golden Wheat,Korean Style Stew Prok Flavour Cooking Noodle,Pack,China,3.5,"
",0,0.4680108569212873,-0.11077069950234707,7.097548850614793
Nissin,UFO Yakisoba With Wasabi Mayonnaise,Bowl,Japan,5,"
",0,0.4676231097324544,-0.11211337464783006,7.0967213784947605
China Best,Frozen Satay Sauce Noodle,Pack,Taiwan,1,"
",0,0.4672353625436215,-0.11345604979331304,7.095893221097532
Mama,Instant Noodles Pork Flavour With Black Pepper,Pack,Thailand,3.5,"
",0,0.46684761535478864,-0.11479872493879605,7.095064377287131
Nissin,Cup Noodles Sabor A Gallina,Cup,Colombia,3.5,"
",0,0.46645986816595575,-0.11614140008427903,7.094234845924755
GaGa,Mie Gepeng Kuah Rasa Soto Cabe Hijau,Pack,Indonesia,3.5,"
",0,0.46607212097712286,-0.11748407522976204,7.093404625868766
Sugakiya Foods,Udon Miso Stew,Pack,Japan,3.25,"
",0,0.46568437378829003,-0.11882675037524502,7.0925737159746784
A-Sha Dry Noodle,Instant Noodle Curry Flavour,Pack,Taiwan,4.25,"
",0,0.46529662659945714,-0.12016942552072803,7.091742115095153
Men-Sunaoshi,Tonkotsu Ramen,Pack,Japan,3.75,"
",0,0.46490887941062425,-0.12151210066621101,7.0909098220799835
Mama,Instant Noodles Chicken Green Curry Flavour,Pack,Thailand,3.75,"
",0,0.46452113222179137,-0.12285477581169402,7.090076835776092
Samyang Foods,Maesaengyitangmyun Baked Noodle,Pack,South Korea,5,2014 #5,0,0.4641333850329585,-0.124197450957177,7.089243155027514
Nissin,Cup Noodle Chilli Tomato,Cup,Japan,4.5,"
",0,0.4637456378441256,-0.12554012610266,7.088408778675395
Nissin,Bowl Noodles Chicken Flavor,Bowl,USA,3.5,"
",0,0.4633578906552927,-0.126882801248143,7.087573705557973
Sawadee,Instant Noodles Spicy Tomato Flavour,Pack,Malaysia,2.5,"
",0,0.4629701434664598,-0.128225476393626,7.086737934510577
Paldo,Namja Ramyun (US Version),Bowl,South Korea,4,"
",0,0.462582396277627,-0.129568151539109,7.085901464365611
Nissin,Soba Curry Noodles With Japanese Yakisoba Sauce,Cup,Germany,3.75,"
",0,0.4621946490887941,-0.13091082668459197,7.085064293952548
Wu-Mu,Ramen With Simmered Pork Flavor,Pack,Taiwan,3.75,"
",0,0.4618069018999612,-0.13225350183007498,7.084226422097916
GaGa,Seribu 1000 Goreng Spesial,Pack,Indonesia,4,"
",0,0.4614191547111283,-0.13359617697555798,7.083387847625295
Sanrio,Hello Kitty Hakata Shoyutonkotsu Ramen,Bowl,Japan,3.75,"
",0,0.46103140752229543,-0.13493885212104095,7.0825485693553
Acecook,Comet Mori Yukino Tan-tan men,Bowl,Japan,5,"
",0,0.46064366033346255,-0.13628152726652396,7.081708586105575
Chencun,Braised Pork Ribs,Cup,China,3,"
",0,0.46025591314462966,-0.13762420241200696,7.080867896690782
Nongshim,Shin Ramyun Cup,Cup,South Korea,3.5,"
",0,0.45986816595579677,-0.13896687755748996,7.080026499922591
Nissin,Sabor A Carne Sopa Instantánea Con Fideos,Pack,Colombia,3.75,"
",0,0.45948041876696394,-0.14030955270297293,7.079184394609668
Sainsbury's,Basics Instant Noodles Chicken Flavour,Pack,UK,3.25,"
",0,0.45909267157813105,-0.14165222784845594,7.078341579557671
Sapporo Ichiban,Pokemon Shoyu Ramen,Cup,Japan,3.5,"
",0,0.45870492438929816,-0.14299490299393894,7.077498053569231
Paldo,Cheese Noodle,Pack,South Korea,5,2014 #6,0,0.4583171772004653,-0.14433757813942194,7.076653815443951
Ko-Lee,Go Noodles Xtreme Hot & Spicy Flavour,Pack,UK,3.75,"
",0,0.4579294300116324,-0.14568025328490491,7.075808863978387
Samyang Foods,Star Popeye Ramyun Snack,Pack,South Korea,4,"
",0,0.4575416828227995,-0.14702292843038792,7.074963197966044
Wei Lih,What’s That? Leisure Meatballs Spicy Chicken Flavor,Pack,Taiwan,3.75,"
",0,0.4571539356339666,-0.14836560357587092,7.074116816197362
Myojo,Chukazanmai Guangdong Style Ramen,Pack,Japan,4.25,"
",0,0.4567661884451337,-0.1497082787213539,7.07326971745971
Nongshim,Shin Black Spicy Pot-au-feu Flavor Premium Noodle Soup,Cup,USA,5,"
",0,0.4563784412563009,-0.1510509538668369,7.072421900537371
ABC,Mi ABC Rasa Ayam Bawang (Onion Chicken),Pack,Indonesia,4,"
",0,0.455990694067468,-0.1523936290123199,7.071573364211532
Maruchan,Old Style Shio Ramen,Pack,Japan,3.5,"
",0,0.4556029468786351,-0.1537363041578029,7.0707241072602764
Healtimie,Green Barley Noodle Milk Chicken Soup,Pack,Indonesia,4.25,"
",0,0.45521519968980223,-0.15507897930328587,7.069874128458572
Itomen,Crab Flavor Instant Ramen,Pack,Japan,4,"
",0,0.45482745250096934,-0.15642165444876888,7.069023426578259
Pop Bihun,Spesial Goreng Special,Pack,Indonesia,3.5,"
",0,0.45443970531213645,-0.15776432959425188,7.068172000388042
Koyo,Seaweed Ramen Made With Organic Noodles,Pack,USA,2.75,"
",0,0.45405195812330357,-0.15910700473973488,7.067319848653476
Tiger Tiger,Traveller's Choice Indian Tikka Masala Flavour,Pack,UK,3,"
",0,0.4536642109344707,-0.16044967988521786,7.066466970136958
Acecook,Jan Jan Yakisoba,Cup,Japan,3.75,"
",0,0.4532764637456378,-0.16179235503070086,7.065613363597717
Mr. Noodles,Noodles In A Cup Beef Simulated Flavour,Cup,Canada,1.75,"
",0,0.45288871655680496,-0.16313503017618386,7.064759027791802
Nissin,Donbei Curry Udon (West Japanese),Bowl,Japan,3.25,"
",0,0.4525009693679721,-0.16447770532166683,7.063903961472068
Kabuto Noodles,Miso Ramen,Cup,UK,3.75,"
",0,0.4521132221791392,-0.16582038046714984,7.0630481633881725
Unif,Man Han Feast Sichuan Chilli Eel Flavor,Bowl,Taiwan,5,"
",0,0.4517254749903063,-0.16716305561263284,7.062191632286556
Nissin,Chow Mein With Shrimp Chow Mein Noodles,Tray,USA,3.75,"
",0,0.4513377278014734,-0.16850573075811584,7.061334366910438
Mr. Noodles,Bowl Chicken Simulated Flavour,Bowl,Canada,2,"
",0,0.4509499806126405,-0.16984840590359881,7.060476365999801
Chewy,Rice Vermicelli Spicy Beef With Chilli Flavour,Pack,China,3.25,"
",0,0.45056223342380763,-0.17119108104908182,7.059617628291383
Nissin,Chanpon Ramen,Pack,Japan,4.75,"
",0,0.45017448623497475,-0.17253375619456482,7.0587581525186645
GaGa,100 Green Chilli Soto Flavour,Pack,Indonesia,3.75,"
",0,0.4497867390461419,-0.17387643134004782,7.057897937411856
Samyang Foods,Chacharoni,Pack,South Korea,3.75,"
",0,0.449398991857309,-0.1752191064855308,7.057036981697891
Peyang,Yakisoba,Tray,Japan,5,"
",0,0.44901124466847614,-0.1765617816310138,7.05617528410041
Nissin,Demae Iccho XO Sauce Seafood Flavour,Bowl,Hong Kong,4,"
",0,0.44862349747964325,-0.1779044567764968,7.055312843339752
Golden Wonder,The Nation's Noodle Beef & Tomato Flavour,Cup,UK,4.25,"
",0,0.44823575029081036,-0.1792471319219798,7.05444965813294
Vifon,Oriental Style Instant Vermicelli Sour Crab Flavour Soup,Pack,Vietnam,3.75,"
",0,0.4478480031019775,-0.18058980706746278,7.053585727193677
Komforte Chockolates,Savory Ramen ,Bar,USA,5,"
",0,0.4474602559131446,-0.18193248221294578,7.052721049232323
Golden Wheat,Korean Style Shrimp Flavour Cooking Noodle,Pack,China,3.5,"
",0,0.4470725087243117,-0.18327515735842878,7.051855622955894
Wu-Mu,Spicy Flavor Tomato Ramen,Pack,Taiwan,4,"
",0,0.44668476153547887,-0.18461783250391176,7.050989447068045
Sapporo Ichiban,Tomato & Basil Shio Ramen,Pack,Japan,4,"
",0,0.446297014346646,-0.18596050764939476,7.050122520269059
Asian Thai Foods,Fatafat Vegetable Flavor,Pack,Nepal,3.75,"
",0,0.4459092671578131,-0.18730318279487776,7.049254841255837
Asian Thai Foods,Krrish Instant Noodles Chicken Flavor,Pack,Nepal,3.5,"
",0,0.4455215199689802,-0.18864585794036076,7.048386408721883
Asian Thai Foods,Preeti Instant Noodles Chicken Soup Base,Pack,Nepal,3.5,"
",0,0.4451337727801473,-0.18998853308584374,7.047517221357296
Asian Thai Foods,Miteri Instant Noodles Vegetable Flavor,Pack,Nepal,3.5,"
",0,0.44474602559131443,-0.19133120823132674,7.046647277848756
Asian Thai Foods,Rumpum Chicken Soup Base,Pack,Nepal,3.5,"
",0,0.44435827840248154,-0.19267388337680974,7.045776576879511
Asian Thai Foods,2pm Precooked Noodles Chicken Curry Delight,Pack,Nepal,3.5,"
",0,0.44397053121364866,-0.19401655852229274,7.044905117129371
Asian Thai Foods,Fatafat Chicken Flavor,Pack,Nepal,3.75,"
",0,0.44358278402481577,-0.19535923366777572,7.044032897274685
Asian Thai Foods,Krrish Instant Noodles Vegetable Curry Flavor,Pack,Nepal,3.5,"
",0,0.44319503683598294,-0.19670190881325872,7.0431599159883405
Asian Thai Foods,Rumpum Vegetable Soup Base,Pack,Nepal,4.25,"
",0,0.44280728964715005,-0.19804458395874172,7.042286171939743
Asian Thai Foods,Miteri Instant Noodles Chicken Flavor,Pack,Nepal,4,"
",0,0.44241954245831716,-0.1993872591042247,7.04141166379481
Asian Thai Foods,Joker Ready To Eat Noodles,Pack,Nepal,3.25,"
",0,0.4420317952694843,-0.2007299342497077,7.040536390215956
Asian Thai Foods,Preeti Instant Noodles Veg Soup Base,Pack,Nepal,5,"
",0,0.4416440480806514,-0.2020726093951907,7.039660349862076
Asian Thai Foods,Gaurav Chicken Seasoning,Pack,Nepal,3.75,"
",0,0.4412563008918185,-0.2034152845406737,7.038783541388542
Tablemark,Downtown Ramen Shop Shoyu,Pack,Japan,4.75,"
",0,0.4408685537029856,-0.20475795968615668,7.037905963447182
Koka,Oriental Style Instant Noodles Crab Flavour,Pack,Singapore,3.75,"
",0,0.4404808065141527,-0.20610063483163968,7.037027614686276
Nissin,Yakisoba,Pack,Japan,5,"
",0,0.4400930593253199,-0.20744330997712268,7.036148493750536
Indomie,Instant Noodle Beef & Lime Flavour,Pack,Indonesia,4.25,"
",0,0.439705312136487,-0.20878598512260568,7.035268599281097
Hi-Myon,Katsuo Udon,Pack,South Korea,4,"
",0,0.4393175649476541,-0.21012866026808866,7.034387929915503
Kamfen,E-Men Noodles Abalone Soup Flavor,Pack,Hong Kong,3.75,"
",0,0.43892981775882123,-0.21147133541357166,7.033506484287697
Tesco,Everyday Value Spicy Curry Flavour Noodles,Cup,UK,1.5,"
",0,0.43854207056998834,-0.21281401055905466,7.0326242610280065
Wei Lih,What’s That? Leisure Meatballs Chicken Flavor,Pack,Taiwan,3.75,"
",0,0.43815432338115545,-0.21415668570453766,7.0317412587631285
Nissin,Big Cup Noodles Habanero Lime Shrimp Flavor Ramen Noodle Soup,Cup,USA,3.5,"
",0,0.43776657619232257,-0.21549936085002064,7.030857476116121
Oyatsu,Baby Star Ramen Round Chikinmini,Pack,Japan,3.5,"
",0,0.4373788290034897,-0.21684203599550364,7.029972911706386
Lucky Me!,Special Instant Pancit Bihon With Kalamansi,Pack,Philippines,3.25,"
",0,0.43699108181465685,-0.21818471114098664,7.029087564149662
Campbell's,Hearty Noodles Chicken Flavour,Cup,Canada,2.75,"
",0,0.43660333462582396,-0.21952738628646962,7.028201432058005
GaGa,Mie Jepeng Goreng Rasa Ayam Lada Hitam,Pack,Indonesia,4,"
",0,0.43621558743699107,-0.22087006143195262,7.027314514039777
Myojo,Japanese Style Noodles Shio Flavor,Pack,USA,5,"
",0,0.4358278402481582,-0.22221273657743562,7.026426808699636
Samyang Foods,Ganjjampong,Bowl,South Korea,4.25,"
",0,0.4354400930593253,-0.22355541172291862,7.025538314638521
Maruchan,Fresh Yaki-Soba Stir Fry Noodles With Seasoning Sauce Base,Pack,Japan,4.25,"
",0,0.4350523458704924,-0.2248980868684016,7.024649030453636
Nagao Noodle,Ramen Kamen Thasos Galle Pork Bone,Pack,Japan,4.25,"
",0,0.4346645986816595,-0.2262407620138846,7.023758954738443
Sau Tao,Oat Noodle Sesame Oil Flavored,Pack,China,3.75,"
",0,0.43427685149282663,-0.2275834371593676,7.022868086082641
ABC,Selera Pedas Mi Rebus Hot Gulai Flavor,Pack,Indonesia,4.75,"
",0,0.43388910430399374,-0.2289261123048506,7.02197642307216
Ko-Lee,Taste Sensation Instant Noodles Curry Flavour,Pack,UK,3.75,"
",0,0.4335013571151609,-0.23026878745033358,7.02108396428914
Mr. Noodles,Kimchi Bowl Noodles Oriental Noodle With Soup Base,Bowl,Canada,2.75,"
",0,0.433113609926328,-0.23161146259581658,7.020190708311925
Thai Pavilion,spicy Pad Thai Instant Noodles & Sauce,Tray,USA,4.25,"
",0,0.43272586273749514,-0.23295413774129958,7.0192966537150445
Tokyo Noodle,Mini Instant Noodles Artificial Chicken Flavor,Pack,Japan,5,"
",0,0.43233811554866225,-0.23429681288678256,7.018401799069201
Nissin,Pan Asian Kitchen Sukiyaki Beef Flavor Savory Soy Sauce Ramen Noodles,Tray,USA,3.75,"
",0,0.43195036835982936,-0.23563948803226556,7.017506142941256
Maitri,Vegetarian Fried Noodles (Mie Goreng),Pack,Indonesia,4,"
",0,0.4315626211709965,-0.23698216317774856,7.016609683894219
Samyang Foods,Samyang Ramyun (SK Version),Cup,South Korea,3.5,"
",0,0.4311748739821636,-0.23832483832323156,7.01571242048723
Mama,Oriental Style Instant Kua-Chap Clear Soup,Pack,Thailand,3.75,"
",0,0.4307871267933307,-0.23966751346871454,7.014814351275545
Golden Wheat,Korean Style Stew Beef Cooking Noodle,Pack,China,3.25,"
",0,0.43039937960449787,-0.24101018861419754,7.013915474810528
GS25,Gonghwachun Jjajangmyun,Pack,South Korea,4.5,"
",0,0.430011632415665,-0.24235286375968054,7.01301578963963
La Fonte,Spaghetti With Bolognese Sauce,Box,Indonesia,4.25,"
",0,0.4296238852268321,-0.24369553890516354,7.01211529430638
Chencun,Spicy Beef,Cup,China,3.5,"
",0,0.4292361380379992,-0.24503821405064652,7.011213987350367
Nissin,Demae Ramen Kimchi Flavour Instant Noodle With Soup Base,Bowl,Hong Kong,3.5,"
",0,0.4288483908491663,-0.24638088919612952,7.010311867307229
Nissin,Raoh Rich Soy Sauce With Roast Pork (2 Slices),Bowl,Japan,4.5,"
",0,0.42846064366033343,-0.24772356434161252,7.009408932708637
Nongshim,Doong Ji Authentic Korean Cold Noodles With Chili Sauce,Tray,South Korea,5,"
",0,0.42807289647150054,-0.24906623948709553,7.00850518208228
Western Family,Instant Noodles Chicken Flavour,Pack,Canada,3.5,"
",0,0.42768514928266765,-0.2504089146325785,7.007600613951853
Myojo,Ippei-chan Yomise No Yakisoba Teriyaki Mayo Flavor,Tray,Japan,5,"
",0,0.4272974020938348,-0.2517515897780615,7.00669522683704
Batchelors,Super Noodles Mild Mexican Chilli,Pack,UK,3,"
",0,0.42690965490500193,-0.2530942649235445,7.005789019253503
Eat & Go,Spicy Chicken Mi Instan Cup,Cup,Indonesia,4.25,"
",0,0.42652190771616905,-0.2544369400690275,7.004881989712859
Baltix,Instant Noodles With Chicken Flavour Broth,Pack,Estonia,3.75,"
",0,0.42613416052733616,-0.2557796152145105,7.00397413672268
Baltix,Instant Noodles With Beef Flavour Broth,Pack,Estonia,3.25,"
",0,0.42574641333850327,-0.25712229035999346,7.003065458786462
Tropicana Slim,Low Fat Noodles Hainan Chicken,Pack,Indonesia,3.75,"
",0,0.4253586661496704,-0.2584649655054765,7.002155954403621
Amianda,Homely Dried Noodles - Sesame Pate,Pack,Taiwan,3.75,"
",0,0.4249709189608375,-0.25980764065095946,7.001245622069476
